"","Player.Name","Salary","Position","Age","Team","Games Played","Games Started","Minutes Played","Field Goals Made","Field Goals Attempted","FG..x","3-Pointers Made","X3P..x","2-Pointers Made","X2P..x","eFG.","Free-Throws Made","FTA.x","FT..x","PTS.x","Total.Minutes","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP","Is_NBA","X2022.Signing","PTS.y","FG..y","X2P..y","X3P..y","FTA.y","FT..y","3-Pointers Attempted","2-Pointers Attempted","Free-Throws Attempted","Offensive Rebounds","Defensive Rebounds","Total Rebounds","Assists","Steals","Blocks","Turnovers","Personal Fouls"
"469","Kelsey Plum",180250,NA,NA,NA,36,36,32.8,6.8,14.8,NA,3.1,NA,3.6,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,20.2,"46.00%","50.00%","42.00%",4.1,"83.90%",7.5,7.3,4.1,0.3,2.4,2.7,5.1,1,0.1,2.6,2.5
"470","Skylar Diggins-Smith",227900,NA,NA,NA,30,30,34,6.9,16.2,NA,1.3,NA,5.6,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,19.7,"42.90%","48.00%","29.60%",5.3,"84.40%",4.5,11.7,5.3,0.9,3.1,4,5.5,1.5,1,2.7,2.7
"471","Arike Ogunbowale",72141,NA,NA,NA,30,30,31.4,6.8,17,NA,2.8,NA,4,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,19.7,"40.00%","44.20%","35.20%",4.1,"79.80%",7.9,9.1,4.1,0.6,2.7,3.3,3.6,1.5,0.1,1.8,2.2
"472","A'ja Wilson",196267,NA,NA,NA,36,36,30,7.2,14.4,NA,0.9,NA,6.4,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"RFA",19.5,"50.10%","52.50%","37.30%",5.2,"81.30%",2.3,12.1,5.2,1.8,7.6,9.4,2.1,1.4,1.9,1.7,2.1
"473","Kelsey Mitchell",200000,NA,NA,NA,31,31,32.6,6.3,14.4,NA,2.3,NA,4,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,18.4,"43.80%","45.80%","40.90%",3.9,"86.10%",5.7,8.7,3.9,0.5,1.5,1.9,4.2,0.9,0.2,2.4,2.3
"474","Nneka Ogwumike",196267,NA,NA,NA,34,34,31.4,7.3,13.5,NA,0.6,NA,6.7,NA,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Core",18.1,"54.40%","56.90%","36.80%",3.4,"82.60%",1.7,11.8,3.4,1.4,5.2,6.6,2,1.7,0.4,1.8,2.4
"475","Sabrina Ionescu",76297,NA,NA,NA,36,36,32.3,5.9,14.3,NA,2.3,NA,3.6,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,17.4,"41.10%","48.50%","33.30%",3.6,"93.10%",6.9,7.3,3.6,1,6.1,7.1,6.3,1.1,0.3,3,2.1
"476","Elena Delle",227900,NA,NA,NA,25,25,27.8,6.2,12.9,NA,1.4,NA,4.8,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,17.2,"48.00%","52.60%","36.80%",3.7,"91.30%",3.8,9.1,3.7,1.2,5.1,6.3,2.3,0.5,1.1,1.1,1.4
"477","Diana Taurasi",228094,NA,NA,NA,31,31,31,4.8,13,NA,3,NA,1.9,NA,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"UFA",16.7,"37.30%","45.00%","33.70%",4.6,"89.40%",8.8,4.2,4.6,0.3,3.2,3.4,3.9,0.7,0.6,2.7,2.9
"478","Jewell Loyd",228094,NA,NA,NA,36,36,30.3,5.6,14.1,NA,2.3,NA,3.3,NA,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Core",16.3,"39.60%","40.30%","38.50%",3.1,"89.30%",6.1,8.1,3.1,0.6,2.1,2.6,3.4,1.1,0.2,2.2,1.8
"479","Rhyne Howard",72141,NA,NA,NA,34,34,31.3,5.4,15,NA,2.5,NA,2.9,NA,NA,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Rookie",16.2,"36.10%","37.90%","34.30%",3.7,"79.20%",7.3,7.7,3.7,0.8,3.7,4.5,2.8,1.6,0.8,1.6,2.6
"480","Jackie Young",72141,NA,NA,NA,34,34,33.2,5.6,11.8,NA,1.5,NA,4.1,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,15.9,"47.60%","49.50%","43.10%",3.8,"85.90%",3.4,8.4,3.8,1.3,3.1,4.4,3.9,1.4,0.2,1.3,2.4
"481","Kahleah Copper",200000,NA,NA,NA,31,31,28.8,5.7,11.8,NA,1.2,NA,4.5,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Core",15.7,"48.10%","52.80%","35.60%",4.2,"77.50%",3.3,8.5,4.2,1,4.6,5.7,2.3,0.5,0,2,2.4
"482","Natasha Howard",221450,NA,NA,NA,35,35,29.9,5.9,12.2,NA,0.9,NA,5,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Core",15.1,"48.20%","52.50%","32.60%",3.5,"71.50%",2.6,9.6,3.5,2,5.3,7.3,2.3,1.3,1,3.2,3.1
"483","Tiffany Hayes",215000,NA,NA,NA,12,11,25.2,5.5,10.1,NA,1.5,NA,4,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"UFA",14.8,"54.50%","60.80%","42.90%",3.4,"68.30%",3.5,6.6,3.4,0.3,3.1,3.3,1.9,0.7,0.1,1.8,2.8
"484","Tina Charles",56673,NA,NA,NA,34,26,28.9,5.8,12.7,NA,1.1,NA,4.7,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"UFA",14.8,"45.70%","49.20%","35.50%",2.4,"82.70%",3.2,9.5,2.4,1.5,5.8,7.3,2,0.7,0.7,2.1,2.8
"485","Tina Charles",34285,NA,NA,NA,34,26,28.9,5.8,12.7,NA,1.1,NA,4.7,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"UFA",14.8,"45.70%","49.20%","35.50%",2.4,"82.70%",3.2,9.5,2.4,1.5,5.8,7.3,2,0.7,0.7,2.1,2.8
"486","Ariel Atkins",170000,NA,NA,NA,36,36,30,5.1,12.2,NA,1.9,NA,3.2,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,14.6,"42.00%","46.40%","36.50%",2.9,"84.50%",5.3,6.9,2.9,0.9,2.3,3.3,2.3,1.3,0.3,1.4,2.8
"487","Jonquel Jones",205000,NA,NA,NA,33,32,26.4,5.3,10.4,NA,1.2,NA,4.1,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Core",14.6,"51.30%","58.20%","36.90%",3.4,"80.20%",3.4,7,3.4,2.6,6,8.6,1.8,1.1,1.2,2.6,2.7
"488","Aerial Powers",196267,NA,NA,NA,35,31,27,4.9,12.6,NA,0.9,NA,3.9,NA,NA,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"UFA",14.4,"38.50%","41.00%","30.80%",4.6,"81.50%",3.1,9.5,4.6,1.3,3.4,4.7,2.9,1.2,0.3,2.6,1.8
"489","Sylvia Fowles",200000,NA,NA,NA,30,30,27.7,6.1,9.9,NA,0,NA,6.1,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"UFA",14.4,"62.20%","62.20%",NA,3.2,"66.00%",0,9.9,3.2,2.5,7.3,9.8,1.2,1,1.2,2.1,2.4
"490","Brionna Jones",120000,NA,NA,NA,36,7,25.1,5.2,9.1,NA,0,NA,5.2,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"RFA",13.8,"56.90%","57.90%","0.00%",4.1,"84.40%",0.2,8.9,4.1,2.6,2.5,5.1,1.2,1.2,0.4,1.5,2.6
"491","Chelsea Gray",206267,NA,NA,NA,35,35,29.7,5.2,10.7,NA,1,NA,4.3,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"UFA",13.7,"49.10%","54.60%","34.00%",2.5,"91.00%",2.9,7.8,2.5,0.3,2.9,3.2,6.1,1.6,0.3,2.3,1.5
"492","Marina Mabrey",72141,NA,NA,NA,34,32,28,5.2,12.5,NA,1.8,NA,3.4,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,13.6,"42.00%","46.80%","35.10%",2,"68.10%",5.1,7.4,2,0.6,3.1,3.6,3.7,0.8,0.4,2.4,2.5
"493","NaLyssa Smith",72141,NA,NA,NA,32,32,30.7,5,11.9,NA,1.2,NA,3.8,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Rookie",13.5,"41.90%","43.20%","38.10%",3.8,"61.80%",3,8.9,3.8,2.2,5.7,7.9,1.4,0.5,0.3,2.4,2.9
"494","DeWanna Bonner",227900,NA,NA,NA,33,33,30,4.7,10.8,NA,1.4,NA,3.3,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,13.5,"43.90%","51.20%","32.90%",3.2,"82.70%",4.2,6.5,3.2,0.8,4,4.7,2.8,1.2,0.3,1.6,1.8
"495","Alyssa Thomas",206000,NA,NA,NA,36,36,32.1,5.2,10.4,NA,0,NA,5.2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"UFA",13.4,"50.00%","50.30%","0.00%",4.1,"73.00%",0.1,10.4,4.1,2.1,6.1,8.2,6.1,1.7,0.2,2.9,2.8
"496","Allisha Gray",164800,NA,NA,NA,33,33,32.9,4.4,10.5,NA,1.9,NA,2.5,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"RFA",13.3,"42.30%","43.60%","40.80%",3.2,"79.80%",4.8,5.7,3.2,0.9,3.9,4.8,2.5,1.1,0.7,1.3,2.4
"497","Kayla McBride",196267,NA,NA,NA,31,31,29.8,4.4,10.9,NA,1.5,NA,2.9,NA,NA,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"UFA",13.3,"40.50%","43.70%","35.60%",3.2,"90.90%",4.3,6.6,3.2,0.5,2.3,2.8,2.1,1,0.1,1.5,1.4
"498","Candace Parker",195000,NA,NA,NA,32,32,28.2,5,10.8,NA,1.3,NA,3.7,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"UFA",13.2,"45.80%","55.20%","31.10%",2.4,"81.60%",4.2,6.6,2.4,0.9,7.7,8.6,4.5,1,1,2.4,2.2
"499","Diamond DeShields",150000,NA,NA,NA,30,19,25.3,4.7,12.2,NA,0.7,NA,4,NA,NA,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"RFA",13.1,"38.80%","43.70%","23.60%",3.8,"76.50%",3,9.2,3.8,0.6,3.2,3.8,2.2,1,0.5,2.3,3.3
"500","Liz Cambage",141386,NA,NA,NA,25,24,23.4,4.7,9.2,NA,0.2,NA,4.5,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"UFA",13,"50.90%","52.30%","28.60%",4.4,"78.40%",0.6,8.6,4.4,1.3,5.1,6.4,2.1,0.7,1.6,2.3,3.2
"501","Brittney Sykes",113300,NA,NA,NA,32,24,28.8,4.8,11,NA,0.4,NA,4.3,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"RFA",12.7,"43.30%","46.20%","26.90%",3.5,"77.00%",1.6,9.3,3.5,0.7,2.9,3.7,3.7,2,0.7,2.6,2.6
"502","Sophie Cunningham",75000,NA,NA,NA,28,20,29.5,4.3,9.5,NA,2.5,NA,1.8,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"UFA",12.6,"44.90%","54.30%","40.00%",1.7,"87.50%",6.3,3.3,1.7,0.7,3.7,4.4,1.6,1,0.4,1,3.4
"503","Emma Meesseman",185000,NA,NA,NA,36,36,28.6,5.4,9.4,NA,0.4,NA,5,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"UFA",12.4,"57.10%","59.90%","34.20%",1.5,"88.70%",1.1,8.4,1.5,1.7,3.8,5.5,3.8,1.4,0.8,1.4,2.5
"504","Cheyenne Parker",190550,NA,NA,NA,36,35,26.2,4.9,9.8,NA,0.3,NA,4.6,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"UFA",11.8,"50.00%","55.20%","21.80%",2.2,"79.50%",1.5,8.3,2.2,1.6,4.5,6.2,2,1,0.9,2,2.7
"505","Courtney Vandersloot",195000,NA,NA,NA,32,32,26.5,4.3,8.8,NA,0.9,NA,3.3,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"UFA",11.8,"48.10%","52.50%","36.70%",3.1,"76.50%",2.5,6.4,3.1,0.7,3.2,3.9,6.5,1.2,0.5,2.7,1.7
"506","Allie Quigley",135000,NA,NA,NA,34,34,26.3,3.8,8.9,NA,1.5,NA,2.4,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"UFA",11.4,"42.80%","49.10%","35.50%",2.4,"95.00%",4.1,4.8,2.4,0.5,2,2.5,2.9,0.7,0.2,1.3,1.5
"507","Satou Sabally",76297,NA,NA,NA,11,6,21.7,3.7,9.4,NA,0.9,NA,2.8,NA,NA,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,11.3,"39.80%","51.70%","23.30%",3.2,"91.40%",3.9,5.5,3.2,0.8,4,4.8,2.1,0.5,0.2,2.3,3.2
"508","Betnijah Laney",196267,NA,NA,NA,9,6,28.3,4.2,10,NA,1.2,NA,3,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"UFA",11.2,"42.20%","44.30%","37.90%",1.8,"87.50%",3.2,6.8,1.8,0.1,3.2,3.3,2.8,0.4,0.1,2.7,2.7
"509","Courtney Williams",103000,NA,NA,NA,34,34,28,4.9,11.4,NA,0.6,NA,4.2,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"UFA",11.1,"42.60%","44.40%","33.80%",1.1,"75.00%",1.9,9.5,1.1,0.9,3.7,4.6,3.3,1,0.4,1.7,1.6
"510","Aari McDonald",71441,NA,NA,NA,36,6,24.3,3.6,8.9,NA,1.3,NA,2.3,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Rookie",11.1,"41.10%","46.90%","33.80%",2.8,"87.10%",3.9,4.9,2.8,0.4,1.8,2.3,2.6,1.5,0,2.2,2.2
"511","Teaira McCowan",72141,NA,NA,NA,33,15,18.9,4.2,7,NA,0,NA,4.2,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,11,"60.20%","60.20%",NA,4.2,"60.00%",0,7,4.2,3,4.1,7,0.8,0.3,0.7,1.7,3.1
"512","Maya Caldwell",4490,NA,NA,NA,9,7,23.7,4.2,8.2,NA,2,NA,2.2,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Hardship",10.9,"51.40%","47.60%","56.30%",0.6,"80.00%",3.6,4.7,0.6,0.6,1.9,2.4,2.2,0.8,0.2,1.6,1.7
"513","Maya Caldwell",3143,NA,NA,NA,9,7,23.7,4.2,8.2,NA,2,NA,2.2,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Hardship",10.9,"51.40%","47.60%","56.30%",0.6,"80.00%",3.6,4.7,0.6,0.6,1.9,2.4,2.2,0.8,0.2,1.6,1.7
"514","Maya Caldwell",1796,NA,NA,NA,9,7,23.7,4.2,8.2,NA,2,NA,2.2,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Hardship",10.9,"51.40%","47.60%","56.30%",0.6,"80.00%",3.6,4.7,0.6,0.6,1.9,2.4,2.2,0.8,0.2,1.6,1.7
"515","Natasha Cloud",185000,NA,NA,NA,34,34,31.3,3.6,9.1,NA,1.3,NA,2.4,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"SuspCE",10.7,"39.90%","46.20%","31.90%",2.7,"82.40%",4,5.1,2.7,0.5,3.1,3.6,7,1,0.3,2.8,1.6
"516","Azura Stevens",140000,NA,NA,NA,35,8,21.9,4.3,9.1,NA,1.2,NA,3.1,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,10.6,"47.20%","53.50%","36.20%",1.1,"74.40%",3.3,5.8,1.1,0.6,3.3,3.9,0.8,0.5,1.1,0.7,1.7
"517","Moriah Jefferson",170953,NA,NA,NA,31,30,26.1,3.8,8.4,NA,1.2,NA,2.6,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,10.4,"45.20%","44.30%","47.40%",2.1,"81.50%",2.5,5.9,2.1,0.4,2.1,2.4,4.7,1.2,0.1,2.2,2.2
"518","Moriah Jefferson",67141,NA,NA,NA,31,30,26.1,3.8,8.4,NA,1.2,NA,2.6,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"UFA",10.4,"45.20%","44.30%","47.40%",2.1,"81.50%",2.5,5.9,2.1,0.4,2.1,2.4,4.7,1.2,0.1,2.2,2.2
"519","Marine Johannes",40713,NA,NA,NA,24,10,25.5,3.5,7.5,NA,2.3,NA,1.2,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ROS",10,"46.40%","52.80%","43.70%",1,"87.00%",5.3,2.2,1,0.2,1.5,1.7,3.4,0.6,0.1,1.8,1.6
"520","Shey Peddy",72141,NA,NA,NA,34,24,28.7,3.4,8.2,NA,1.4,NA,2,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Reserved",9.9,"41.80%","51.50%","32.90%",1.9,"88.90%",4.3,3.9,1.9,1.3,2.4,3.8,3.4,1.6,0.2,1.4,1.8
"521","Victoria Vivians",72141,NA,NA,NA,35,30,26.9,3.6,10.7,NA,1.3,NA,2.3,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Reserved",9.8,"33.60%","37.60%","28.00%",1.8,"74.20%",4.5,6.2,1.8,0.7,2.9,3.6,2.4,1.1,0.3,2.1,2.4
"522","Katie Lou",72141,NA,NA,NA,32,29,29.5,3.3,9,NA,1.8,NA,1.6,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,9.7,"37.30%","39.80%","35.20%",1.5,"83.70%",5,4,1.5,0.5,2.4,3,1.9,1,0.2,1.1,1.6
"523","Ezi Magbegor",60471,NA,NA,NA,33,23,24.7,4,7.3,NA,0.3,NA,3.7,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,9.5,"55.00%","57.70%","34.50%",1.6,"73.60%",0.9,6.5,1.6,1.6,4,5.6,1.4,0.9,1.8,1.4,2.9
"524","Dearica Hamby",152800,NA,NA,NA,34,32,26.5,3.4,7.3,NA,0.5,NA,2.9,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,9.3,"46.60%","56.80%","21.90%",2.7,"72.00%",2.1,5.2,2.7,1.4,5.6,7.1,1.1,1.1,0.1,1.5,2
"525","Jordin Canada",98000,NA,NA,NA,32,25,27,3.3,8.5,NA,0.2,NA,3,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"UFA",9.2,"38.40%","43.90%","14.00%",3.1,"80.60%",1.6,6.9,3.1,0.2,2.1,2.3,5.5,1.4,0.2,2.3,1.8
"526","Natisha Hiedeman",72141,NA,NA,NA,36,31,25,3.3,7.6,NA,1.9,NA,1.4,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Reserved",9.1,"43.10%","46.20%","41.10%",0.8,"80.00%",4.7,2.9,0.8,0.2,1.6,1.8,3.3,1.2,0.1,1.3,1.8
"527","Myisha Hines-Allen",170000,NA,NA,NA,34,15,19.3,3.4,8.1,NA,0.9,NA,2.5,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"RFA",8.9,"41.50%","43.40%","36.70%",1.9,"70.30%",2.3,5.8,1.9,1.1,4.2,5.3,1.9,0.8,0.3,1.7,1.6
"528","Chennedy Carter",76297,NA,NA,NA,24,2,16.4,3.5,7.9,NA,0.1,NA,3.5,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8.9,"45.00%","46.40%","20.00%",2.3,"74.50%",0.4,7.5,2.3,0.4,1.5,1.9,1.9,0.6,0.4,1.8,2.2
"529","Isabelle Harrison",159000,NA,NA,NA,35,18,18.4,3.3,7.1,NA,0.1,NA,3.3,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8.7,"46.60%","46.20%","100.00%",2.4,"86.70%",0.1,7.1,2.4,1.4,2.9,4.3,1.3,0.7,0.1,1.3,2.1
"530","Shakira Austin",72141,NA,NA,NA,36,32,21.6,3.4,6.2,NA,0,NA,3.4,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Rookie",8.7,"54.70%","55.00%","0.00%",3,"62.40%",0,6.2,3,1.8,4.7,6.4,0.9,0.8,0.8,1.5,2.3
"531","Han Xu",60471,NA,NA,NA,32,0,16.8,3.4,6.9,NA,0.5,NA,2.9,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Rookie",8.5,"49.30%","50.30%","44.40%",1.5,"79.60%",1.1,5.8,1.5,1.2,2.4,3.6,0.9,0.5,0.7,0.7,1
